"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"65 years"	"65"	"Georgia"	"13"	"2009"	"2009"	71883
	"65 years"	"65"	"Georgia"	"13"	"2010"	"2010"	71928
	"65 years"	"65"	"Hawaii"	"15"	"2004"	"2004"	9455
	"65 years"	"65"	"Hawaii"	"15"	"2005"	"2005"	9968
	"65 years"	"65"	"Hawaii"	"15"	"2006"	"2006"	10197
	"65 years"	"65"	"Hawaii"	"15"	"2007"	"2007"	10985
	"65 years"	"65"	"Hawaii"	"15"	"2008"	"2008"	12230
	"65 years"	"65"	"Hawaii"	"15"	"2009"	"2009"	13273
	"65 years"	"65"	"Hawaii"	"15"	"2010"	"2010"	13654
	"65 years"	"65"	"Idaho"	"16"	"2004"	"2004"	9829
	"65 years"	"65"	"Idaho"	"16"	"2005"	"2005"	10209
	"65 years"	"65"	"Idaho"	"16"	"2006"	"2006"	10533
	"65 years"	"65"	"Idaho"	"16"	"2007"	"2007"	11260
	"65 years"	"65"	"Idaho"	"16"	"2008"	"2008"	12335
	"65 years"	"65"	"Idaho"	"16"	"2009"	"2009"	12583
	"65 years"	"65"	"Idaho"	"16"	"2010"	"2010"	12555
	"65 years"	"65"	"Illinois"	"17"	"2004"	"2004"	87680
	"65 years"	"65"	"Illinois"	"17"	"2005"	"2005"	88598
	"65 years"	"65"	"Illinois"	"17"	"2006"	"2006"	90340
	"65 years"	"65"	"Illinois"	"17"	"2007"	"2007"	97718
	"65 years"	"65"	"Illinois"	"17"	"2008"	"2008"	104263
	"65 years"	"65"	"Illinois"	"17"	"2009"	"2009"	99708
	"65 years"	"65"	"Illinois"	"17"	"2010"	"2010"	96225
	"65 years"	"65"	"Indiana"	"18"	"2004"	"2004"	45269
	"65 years"	"65"	"Indiana"	"18"	"2005"	"2005"	45668
	"65 years"	"65"	"Indiana"	"18"	"2006"	"2006"	47093
	"65 years"	"65"	"Indiana"	"18"	"2007"	"2007"	50223
	"65 years"	"65"	"Indiana"	"18"	"2008"	"2008"	53860
	"65 years"	"65"	"Indiana"	"18"	"2009"	"2009"	51762
	"65 years"	"65"	"Indiana"	"18"	"2010"	"2010"	50642
	"65 years"	"65"	"Iowa"	"19"	"2004"	"2004"	22670
	"65 years"	"65"	"Iowa"	"19"	"2005"	"2005"	22934
	"65 years"	"65"	"Iowa"	"19"	"2006"	"2006"	23490
	"65 years"	"65"	"Iowa"	"19"	"2007"	"2007"	24492
	"65 years"	"65"	"Iowa"	"19"	"2008"	"2008"	26025
	"65 years"	"65"	"Iowa"	"19"	"2009"	"2009"	25646
	"65 years"	"65"	"Iowa"	"19"	"2010"	"2010"	25027
	"65 years"	"65"	"Kansas"	"20"	"2004"	"2004"	19056
	"65 years"	"65"	"Kansas"	"20"	"2005"	"2005"	19294
	"65 years"	"65"	"Kansas"	"20"	"2006"	"2006"	19771
	"65 years"	"65"	"Kansas"	"20"	"2007"	"2007"	20968
	"65 years"	"65"	"Kansas"	"20"	"2008"	"2008"	22598
	"65 years"	"65"	"Kansas"	"20"	"2009"	"2009"	22388
	"65 years"	"65"	"Kansas"	"20"	"2010"	"2010"	21726
	"65 years"	"65"	"Kentucky"	"21"	"2004"	"2004"	32894
	"65 years"	"65"	"Kentucky"	"21"	"2005"	"2005"	33293
	"65 years"	"65"	"Kentucky"	"21"	"2006"	"2006"	34304
	"65 years"	"65"	"Kentucky"	"21"	"2007"	"2007"	36131
	"65 years"	"65"	"Kentucky"	"21"	"2008"	"2008"	38319
	"65 years"	"65"	"Kentucky"	"21"	"2009"	"2009"	37492
	"65 years"	"65"	"Kentucky"	"21"	"2010"	"2010"	37276
	"65 years"	"65"	"Louisiana"	"22"	"2004"	"2004"	32969
	"65 years"	"65"	"Louisiana"	"22"	"2005"	"2005"	33649
	"65 years"	"65"	"Louisiana"	"22"	"2006"	"2006"	34274
	"65 years"	"65"	"Louisiana"	"22"	"2007"	"2007"	36347
	"65 years"	"65"	"Louisiana"	"22"	"2008"	"2008"	38549
	"65 years"	"65"	"Louisiana"	"22"	"2009"	"2009"	38353
	"65 years"	"65"	"Louisiana"	"22"	"2010"	"2010"	38120
	"65 years"	"65"	"Maine"	"23"	"2004"	"2004"	10677
	"65 years"	"65"	"Maine"	"23"	"2005"	"2005"	10826
	"65 years"	"65"	"Maine"	"23"	"2006"	"2006"	11386
	"65 years"	"65"	"Maine"	"23"	"2007"	"2007"	12660
	"65 years"	"65"	"Maine"	"23"	"2008"	"2008"	13872
	"65 years"	"65"	"Maine"	"23"	"2009"	"2009"	13897
	"65 years"	"65"	"Maine"	"23"	"2010"	"2010"	13604
	"65 years"	"65"	"Maryland"	"24"	"2004"	"2004"	39210
	"65 years"	"65"	"Maryland"	"24"	"2005"	"2005"	40408
	"65 years"	"65"	"Maryland"	"24"	"2006"	"2006"	41770
	"65 years"	"65"	"Maryland"	"24"	"2007"	"2007"	45677
	"65 years"	"65"	"Maryland"	"24"	"2008"	"2008"	49361
	"65 years"	"65"	"Maryland"	"24"	"2009"	"2009"	48198
	"65 years"	"65"	"Maryland"	"24"	"2010"	"2010"	47910
	"65 years"	"65"	"Massachusetts"	"25"	"2004"	"2004"	45341
	"65 years"	"65"	"Massachusetts"	"25"	"2005"	"2005"	46400
	"65 years"	"65"	"Massachusetts"	"25"	"2006"	"2006"	48077
	"65 years"	"65"	"Massachusetts"	"25"	"2007"	"2007"	53061
	"65 years"	"65"	"Massachusetts"	"25"	"2008"	"2008"	58795
	"65 years"	"65"	"Massachusetts"	"25"	"2009"	"2009"	57034
	"65 years"	"65"	"Massachusetts"	"25"	"2010"	"2010"	55717
	"65 years"	"65"	"Michigan"	"26"	"2004"	"2004"	72599
	"65 years"	"65"	"Michigan"	"26"	"2005"	"2005"	73734
	"65 years"	"65"	"Michigan"	"26"	"2006"	"2006"	76740
	"65 years"	"65"	"Michigan"	"26"	"2007"	"2007"	84205
	"65 years"	"65"	"Michigan"	"26"	"2008"	"2008"	90891
	"65 years"	"65"	"Michigan"	"26"	"2009"	"2009"	86878
	"65 years"	"65"	"Michigan"	"26"	"2010"	"2010"	83856
	"65 years"	"65"	"Minnesota"	"27"	"2004"	"2004"	34898
	"65 years"	"65"	"Minnesota"	"27"	"2005"	"2005"	35598
	"65 years"	"65"	"Minnesota"	"27"	"2006"	"2006"	37052
	"65 years"	"65"	"Minnesota"	"27"	"2007"	"2007"	39571
	"65 years"	"65"	"Minnesota"	"27"	"2008"	"2008"	43049
	"65 years"	"65"	"Minnesota"	"27"	"2009"	"2009"	41955
	"65 years"	"65"	"Minnesota"	"27"	"2010"	"2010"	41254
	"65 years"	"65"	"Mississippi"	"28"	"2004"	"2004"	22241
	"65 years"	"65"	"Mississippi"	"28"	"2005"	"2005"	22497
	"65 years"	"65"	"Mississippi"	"28"	"2006"	"2006"	22506
	"65 years"	"65"	"Mississippi"	"28"	"2007"	"2007"	23875
	"65 years"	"65"	"Mississippi"	"28"	"2008"	"2008"	25668
	"65 years"	"65"	"Mississippi"	"28"	"2009"	"2009"	25641
	"65 years"	"65"	"Mississippi"	"28"	"2010"	"2010"	25472
	"65 years"	"65"	"Missouri"	"29"	"2004"	"2004"	44747
	"65 years"	"65"	"Missouri"	"29"	"2005"	"2005"	45549
	"65 years"	"65"	"Missouri"	"29"	"2006"	"2006"	47215
	"65 years"	"65"	"Missouri"	"29"	"2007"	"2007"	50307
	"65 years"	"65"	"Missouri"	"29"	"2008"	"2008"	53643
	"65 years"	"65"	"Missouri"	"29"	"2009"	"2009"	52822
	"65 years"	"65"	"Missouri"	"29"	"2010"	"2010"	51220
	"65 years"	"65"	"Montana"	"30"	"2004"	"2004"	7573
	"65 years"	"65"	"Montana"	"30"	"2005"	"2005"	7851
	"65 years"	"65"	"Montana"	"30"	"2006"	"2006"	8248
	"65 years"	"65"	"Montana"	"30"	"2007"	"2007"	8772
	"65 years"	"65"	"Montana"	"30"	"2008"	"2008"	9561
	"65 years"	"65"	"Montana"	"30"	"2009"	"2009"	9391
	"65 years"	"65"	"Montana"	"30"	"2010"	"2010"	9534
	"65 years"	"65"	"Nebraska"	"31"	"2004"	"2004"	12152
	"65 years"	"65"	"Nebraska"	"31"	"2005"	"2005"	12294
	"65 years"	"65"	"Nebraska"	"31"	"2006"	"2006"	12622
	"65 years"	"65"	"Nebraska"	"31"	"2007"	"2007"	13580
	"65 years"	"65"	"Nebraska"	"31"	"2008"	"2008"	14518
	"65 years"	"65"	"Nebraska"	"31"	"2009"	"2009"	14531
	"65 years"	"65"	"Nebraska"	"31"	"2010"	"2010"	14049
	"65 years"	"65"	"Nevada"	"32"	"2004"	"2004"	18309
	"65 years"	"65"	"Nevada"	"32"	"2005"	"2005"	19427
	"65 years"	"65"	"Nevada"	"32"	"2006"	"2006"	20253
	"65 years"	"65"	"Nevada"	"32"	"2007"	"2007"	21818
	"65 years"	"65"	"Nevada"	"32"	"2008"	"2008"	24096
	"65 years"	"65"	"Nevada"	"32"	"2009"	"2009"	24434
	"65 years"	"65"	"Nevada"	"32"	"2010"	"2010"	25067
	"65 years"	"65"	"New Hampshire"	"33"	"2004"	"2004"	9299
	"65 years"	"65"	"New Hampshire"	"33"	"2005"	"2005"	9743
	"65 years"	"65"	"New Hampshire"	"33"	"2006"	"2006"	10142
	"65 years"	"65"	"New Hampshire"	"33"	"2007"	"2007"	11345
	"65 years"	"65"	"New Hampshire"	"33"	"2008"	"2008"	12540
	"65 years"	"65"	"New Hampshire"	"33"	"2009"	"2009"	12423
	"65 years"	"65"	"New Hampshire"	"33"	"2010"	"2010"	12144
	"65 years"	"65"	"New Jersey"	"34"	"2004"	"2004"	63943
	"65 years"	"65"	"New Jersey"	"34"	"2005"	"2005"	65652
	"65 years"	"65"	"New Jersey"	"34"	"2006"	"2006"	66863
	"65 years"	"65"	"New Jersey"	"34"	"2007"	"2007"	73634
	"65 years"	"65"	"New Jersey"	"34"	"2008"	"2008"	80585
	"65 years"	"65"	"New Jersey"	"34"	"2009"	"2009"	76056
	"65 years"	"65"	"New Jersey"	"34"	"2010"	"2010"	75090
	"65 years"	"65"	"New Mexico"	"35"	"2004"	"2004"	14897
	"65 years"	"65"	"New Mexico"	"35"	"2005"	"2005"	15477
	"65 years"	"65"	"New Mexico"	"35"	"2006"	"2006"	15965
	"65 years"	"65"	"New Mexico"	"35"	"2007"	"2007"	17136
	"65 years"	"65"	"New Mexico"	"35"	"2008"	"2008"	18583
	"65 years"	"65"	"New Mexico"	"35"	"2009"	"2009"	18996
	"65 years"	"65"	"New Mexico"	"35"	"2010"	"2010"	19424
	"65 years"	"65"	"New York"	"36"	"2004"	"2004"	142831
	"65 years"	"65"	"New York"	"36"	"2005"	"2005"	146943
	"65 years"	"65"	"New York"	"36"	"2006"	"2006"	146163
	"65 years"	"65"	"New York"	"36"	"2007"	"2007"	156179
	"65 years"	"65"	"New York"	"36"	"2008"	"2008"	169175
	"65 years"	"65"	"New York"	"36"	"2009"	"2009"	161604
	"65 years"	"65"	"New York"	"36"	"2010"	"2010"	161272
	"65 years"	"65"	"North Carolina"	"37"	"2004"	"2004"	63826
	"65 years"	"65"	"North Carolina"	"37"	"2005"	"2005"	66220
	"65 years"	"65"	"North Carolina"	"37"	"2006"	"2006"	68490
	"65 years"	"65"	"North Carolina"	"37"	"2007"	"2007"	73808
	"65 years"	"65"	"North Carolina"	"37"	"2008"	"2008"	80351
	"65 years"	"65"	"North Carolina"	"37"	"2009"	"2009"	80373
	"65 years"	"65"	"North Carolina"	"37"	"2010"	"2010"	80533
	"65 years"	"65"	"North Dakota"	"38"	"2004"	"2004"	4647
	"65 years"	"65"	"North Dakota"	"38"	"2005"	"2005"	4620
	"65 years"	"65"	"North Dakota"	"38"	"2006"	"2006"	4794
	"65 years"	"65"	"North Dakota"	"38"	"2007"	"2007"	5082
	"65 years"	"65"	"North Dakota"	"38"	"2008"	"2008"	5475
	"65 years"	"65"	"North Dakota"	"38"	"2009"	"2009"	5589
	"65 years"	"65"	"North Dakota"	"38"	"2010"	"2010"	5521
	"65 years"	"65"	"Ohio"	"39"	"2004"	"2004"	86861
	"65 years"	"65"	"Ohio"	"39"	"2005"	"2005"	87156
	"65 years"	"65"	"Ohio"	"39"	"2006"	"2006"	89906
	"65 years"	"65"	"Ohio"	"39"	"2007"	"2007"	96929
	"65 years"	"65"	"Ohio"	"39"	"2008"	"2008"	102496
	"65 years"	"65"	"Ohio"	"39"	"2009"	"2009"	96087
	"65 years"	"65"	"Ohio"	"39"	"2010"	"2010"	93098
	"65 years"	"65"	"Oklahoma"	"40"	"2004"	"2004"	27739
	"65 years"	"65"	"Oklahoma"	"40"	"2005"	"2005"	28563
	"65 years"	"65"	"Oklahoma"	"40"	"2006"	"2006"	29158
	"65 years"	"65"	"Oklahoma"	"40"	"2007"	"2007"	30572
	"65 years"	"65"	"Oklahoma"	"40"	"2008"	"2008"	32457
	"65 years"	"65"	"Oklahoma"	"40"	"2009"	"2009"	33019
	"65 years"	"65"	"Oklahoma"	"40"	"2010"	"2010"	32213
	"65 years"	"65"	"Oregon"	"41"	"2004"	"2004"	26013
	"65 years"	"65"	"Oregon"	"41"	"2005"	"2005"	27187
	"65 years"	"65"	"Oregon"	"41"	"2006"	"2006"	28517
	"65 years"	"65"	"Oregon"	"41"	"2007"	"2007"	30815
	"65 years"	"65"	"Oregon"	"41"	"2008"	"2008"	33751
	"65 years"	"65"	"Oregon"	"41"	"2009"	"2009"	34286
	"65 years"	"65"	"Oregon"	"41"	"2010"	"2010"	34267
	"65 years"	"65"	"Pennsylvania"	"42"	"2004"	"2004"	98299
	"65 years"	"65"	"Pennsylvania"	"42"	"2005"	"2005"	99095
	"65 years"	"65"	"Pennsylvania"	"42"	"2006"	"2006"	102610
	"65 years"	"65"	"Pennsylvania"	"42"	"2007"	"2007"	110877
	"65 years"	"65"	"Pennsylvania"	"42"	"2008"	"2008"	120973
	"65 years"	"65"	"Pennsylvania"	"42"	"2009"	"2009"	115052
	"65 years"	"65"	"Pennsylvania"	"42"	"2010"	"2010"	110576
	"65 years"	"65"	"Rhode Island"	"44"	"2004"	"2004"	7532
	"65 years"	"65"	"Rhode Island"	"44"	"2005"	"2005"	7738
	"65 years"	"65"	"Rhode Island"	"44"	"2006"	"2006"	7895
	"65 years"	"65"	"Rhode Island"	"44"	"2007"	"2007"	8712
	"65 years"	"65"	"Rhode Island"	"44"	"2008"	"2008"	9714
	"65 years"	"65"	"Rhode Island"	"44"	"2009"	"2009"	9293
	"65 years"	"65"	"Rhode Island"	"44"	"2010"	"2010"	9261
	"65 years"	"65"	"South Carolina"	"45"	"2004"	"2004"	33818
	"65 years"	"65"	"South Carolina"	"45"	"2005"	"2005"	35812
	"65 years"	"65"	"South Carolina"	"45"	"2006"	"2006"	37228
	"65 years"	"65"	"South Carolina"	"45"	"2007"	"2007"	39566
	"65 years"	"65"	"South Carolina"	"45"	"2008"	"2008"	42737
	"65 years"	"65"	"South Carolina"	"45"	"2009"	"2009"	43087
	"65 years"	"65"	"South Carolina"	"45"	"2010"	"2010"	43753
	"65 years"	"65"	"South Dakota"	"46"	"2004"	"2004"	5569
	"65 years"	"65"	"South Dakota"	"46"	"2005"	"2005"	5612
	"65 years"	"65"	"South Dakota"	"46"	"2006"	"2006"	5724
	"65 years"	"65"	"South Dakota"	"46"	"2007"	"2007"	6077
	"65 years"	"65"	"South Dakota"	"46"	"2008"	"2008"	6577
	"65 years"	"65"	"South Dakota"	"46"	"2009"	"2009"	6575
	"65 years"	"65"	"South Dakota"	"46"	"2010"	"2010"	6402
	"65 years"	"65"	"Tennessee"	"47"	"2004"	"2004"	46982
	"65 years"	"65"	"Tennessee"	"47"	"2005"	"2005"	48614
	"65 years"	"65"	"Tennessee"	"47"	"2006"	"2006"	49954
	"65 years"	"65"	"Tennessee"	"47"	"2007"	"2007"	53289
	"65 years"	"65"	"Tennessee"	"47"	"2008"	"2008"	57053
	"65 years"	"65"	"Tennessee"	"47"	"2009"	"2009"	57102
	"65 years"	"65"	"Tennessee"	"47"	"2010"	"2010"	56746
	"65 years"	"65"	"Texas"	"48"	"2004"	"2004"	139648
	"65 years"	"65"	"Texas"	"48"	"2005"	"2005"	145651
	"65 years"	"65"	"Texas"	"48"	"2006"	"2006"	151694
	"65 years"	"65"	"Texas"	"48"	"2007"	"2007"	160957
	"65 years"	"65"	"Texas"	"48"	"2008"	"2008"	173943
	"65 years"	"65"	"Texas"	"48"	"2009"	"2009"	179372
	"65 years"	"65"	"Texas"	"48"	"2010"	"2010"	180320
	"65 years"	"65"	"Utah"	"49"	"2004"	"2004"	12505
	"65 years"	"65"	"Utah"	"49"	"2005"	"2005"	12944
	"65 years"	"65"	"Utah"	"49"	"2006"	"2006"	13289
	"65 years"	"65"	"Utah"	"49"	"2007"	"2007"	14325
	"65 years"	"65"	"Utah"	"49"	"2008"	"2008"	15770
	"65 years"	"65"	"Utah"	"49"	"2009"	"2009"	16108
	"65 years"	"65"	"Utah"	"49"	"2010"	"2010"	15449
	"65 years"	"65"	"Vermont"	"50"	"2004"	"2004"	4785
	"65 years"	"65"	"Vermont"	"50"	"2005"	"2005"	5069
	"65 years"	"65"	"Vermont"	"50"	"2006"	"2006"	5374
	"65 years"	"65"	"Vermont"	"50"	"2007"	"2007"	5811
	"65 years"	"65"	"Vermont"	"50"	"2008"	"2008"	6590
	"65 years"	"65"	"Vermont"	"50"	"2009"	"2009"	6522
	"65 years"	"65"	"Vermont"	"50"	"2010"	"2010"	6591
	"65 years"	"65"	"Virginia"	"51"	"2004"	"2004"	54753
	"65 years"	"65"	"Virginia"	"51"	"2005"	"2005"	56961
	"65 years"	"65"	"Virginia"	"51"	"2006"	"2006"	59031
	"65 years"	"65"	"Virginia"	"51"	"2007"	"2007"	63893
	"65 years"	"65"	"Virginia"	"51"	"2008"	"2008"	70271
	"65 years"	"65"	"Virginia"	"51"	"2009"	"2009"	69358
	"65 years"	"65"	"Virginia"	"51"	"2010"	"2010"	69189
	"65 years"	"65"	"Washington"	"53"	"2004"	"2004"	41810
	"65 years"	"65"	"Washington"	"53"	"2005"	"2005"	43769
	"65 years"	"65"	"Washington"	"53"	"2006"	"2006"	45514
	"65 years"	"65"	"Washington"	"53"	"2007"	"2007"	49584
	"65 years"	"65"	"Washington"	"53"	"2008"	"2008"	54954
	"65 years"	"65"	"Washington"	"53"	"2009"	"2009"	55812
	"65 years"	"65"	"Washington"	"53"	"2010"	"2010"	55710
	"65 years"	"65"	"West Virginia"	"54"	"2004"	"2004"	16749
	"65 years"	"65"	"West Virginia"	"54"	"2005"	"2005"	16564
	"65 years"	"65"	"West Virginia"	"54"	"2006"	"2006"	16958
	"65 years"	"65"	"West Virginia"	"54"	"2007"	"2007"	17939
	"65 years"	"65"	"West Virginia"	"54"	"2008"	"2008"	19050
	"65 years"	"65"	"West Virginia"	"54"	"2009"	"2009"	18532
	"65 years"	"65"	"West Virginia"	"54"	"2010"	"2010"	18455
	"65 years"	"65"	"Wisconsin"	"55"	"2004"	"2004"	40046
	"65 years"	"65"	"Wisconsin"	"55"	"2005"	"2005"	40182
	"65 years"	"65"	"Wisconsin"	"55"	"2006"	"2006"	41785
	"65 years"	"65"	"Wisconsin"	"55"	"2007"	"2007"	45367
	"65 years"	"65"	"Wisconsin"	"55"	"2008"	"2008"	48821
	"65 years"	"65"	"Wisconsin"	"55"	"2009"	"2009"	47467
	"65 years"	"65"	"Wisconsin"	"55"	"2010"	"2010"	46932
	"65 years"	"65"	"Wyoming"	"56"	"2004"	"2004"	3922
	"65 years"	"65"	"Wyoming"	"56"	"2005"	"2005"	3995
	"65 years"	"65"	"Wyoming"	"56"	"2006"	"2006"	4180
	"65 years"	"65"	"Wyoming"	"56"	"2007"	"2007"	4552
	"65 years"	"65"	"Wyoming"	"56"	"2008"	"2008"	4909
	"65 years"	"65"	"Wyoming"	"56"	"2009"	"2009"	5025
	"65 years"	"65"	"Wyoming"	"56"	"2010"	"2010"	4988
	"66 years"	"66"	"Alabama"	"01"	"2004"	"2004"	36061
	"66 years"	"66"	"Alabama"	"01"	"2005"	"2005"	36155
	"66 years"	"66"	"Alabama"	"01"	"2006"	"2006"	37151
	"66 years"	"66"	"Alabama"	"01"	"2007"	"2007"	37400
	"66 years"	"66"	"Alabama"	"01"	"2008"	"2008"	39598
	"66 years"	"66"	"Alabama"	"01"	"2009"	"2009"	43070
	"66 years"	"66"	"Alabama"	"01"	"2010"	"2010"	42693
	"66 years"	"66"	"Alaska"	"02"	"2004"	"2004"	3193
	"66 years"	"66"	"Alaska"	"02"	"2005"	"2005"	3302
	"66 years"	"66"	"Alaska"	"02"	"2006"	"2006"	3599
	"66 years"	"66"	"Alaska"	"02"	"2007"	"2007"	3891
	"66 years"	"66"	"Alaska"	"02"	"2008"	"2008"	4212
	"66 years"	"66"	"Alaska"	"02"	"2009"	"2009"	4619
	"66 years"	"66"	"Alaska"	"02"	"2010"	"2010"	4679
	"66 years"	"66"	"Arizona"	"04"	"2004"	"2004"	43981
	"66 years"	"66"	"Arizona"	"04"	"2005"	"2005"	46190
	"66 years"	"66"	"Arizona"	"04"	"2006"	"2006"	48937
	"66 years"	"66"	"Arizona"	"04"	"2007"	"2007"	51233
	"66 years"	"66"	"Arizona"	"04"	"2008"	"2008"	56314
	"66 years"	"66"	"Arizona"	"04"	"2009"	"2009"	61463
	"66 years"	"66"	"Arizona"	"04"	"2010"	"2010"	63415
	"66 years"	"66"	"Arkansas"	"05"	"2004"	"2004"	22559
	"66 years"	"66"	"Arkansas"	"05"	"2005"	"2005"	22859
	"66 years"	"66"	"Arkansas"	"05"	"2006"	"2006"	23904
	"66 years"	"66"	"Arkansas"	"05"	"2007"	"2007"	24602
	"66 years"	"66"	"Arkansas"	"05"	"2008"	"2008"	25907
	"66 years"	"66"	"Arkansas"	"05"	"2009"	"2009"	27537
	"66 years"	"66"	"Arkansas"	"05"	"2010"	"2010"	27872
	"66 years"	"66"	"California"	"06"	"2004"	"2004"	221067
	"66 years"	"66"	"California"	"06"	"2005"	"2005"	227259
	"66 years"	"66"	"California"	"06"	"2006"	"2006"	237247
	"66 years"	"66"	"California"	"06"	"2007"	"2007"	241121
	"66 years"	"66"	"California"	"06"	"2008"	"2008"	257277
	"66 years"	"66"	"California"	"06"	"2009"	"2009"	279943
	"66 years"	"66"	"California"	"06"	"2010"	"2010"	283131
	"66 years"	"66"	"Colorado"	"08"	"2004"	"2004"	26947
	"66 years"	"66"	"Colorado"	"08"	"2005"	"2005"	27873
	"66 years"	"66"	"Colorado"	"08"	"2006"	"2006"	28938
	"66 years"	"66"	"Colorado"	"08"	"2007"	"2007"	29965
	"66 years"	"66"	"Colorado"	"08"	"2008"	"2008"	32442
	"66 years"	"66"	"Colorado"	"08"	"2009"	"2009"	35171
	"66 years"	"66"	"Colorado"	"08"	"2010"	"2010"	35534
	"66 years"	"66"	"Connecticut"	"09"	"2004"	"2004"	24435
	"66 years"	"66"	"Connecticut"	"09"	"2005"	"2005"	24786
	"66 years"	"66"	"Connecticut"	"09"	"2006"	"2006"	25379
	"66 years"	"66"	"Connecticut"	"09"	"2007"	"2007"	26038
	"66 years"	"66"	"Connecticut"	"09"	"2008"	"2008"	29208
	"66 years"	"66"	"Connecticut"	"09"	"2009"	"2009"	32805
	"66 years"	"66"	"Connecticut"	"09"	"2010"	"2010"	31085
	"66 years"	"66"	"Delaware"	"10"	"2004"	"2004"	6478
	"66 years"	"66"	"Delaware"	"10"	"2005"	"2005"	6631
	"66 years"	"66"	"Delaware"	"10"	"2006"	"2006"	6811
	"66 years"	"66"	"Delaware"	"10"	"2007"	"2007"	7177
	"66 years"	"66"	"Delaware"	"10"	"2008"	"2008"	7718
	"66 years"	"66"	"Delaware"	"10"	"2009"	"2009"	8355
	"66 years"	"66"	"Delaware"	"10"	"2010"	"2010"	8477
	"66 years"	"66"	"District of Columbia"	"11"	"2004"	"2004"	3749
	"66 years"	"66"	"District of Columbia"	"11"	"2005"	"2005"	3701
	"66 years"	"66"	"District of Columbia"	"11"	"2006"	"2006"	3865
	"66 years"	"66"	"District of Columbia"	"11"	"2007"	"2007"	3706
	"66 years"	"66"	"District of Columbia"	"11"	"2008"	"2008"	3788
	"66 years"	"66"	"District of Columbia"	"11"	"2009"	"2009"	3921
	"66 years"	"66"	"District of Columbia"	"11"	"2010"	"2010"	3885
	"66 years"	"66"	"Florida"	"12"	"2004"	"2004"	156854
	"66 years"	"66"	"Florida"	"12"	"2005"	"2005"	162038
	"66 years"	"66"	"Florida"	"12"	"2006"	"2006"	170437
	"66 years"	"66"	"Florida"	"12"	"2007"	"2007"	176140
	"66 years"	"66"	"Florida"	"12"	"2008"	"2008"	190026
	"66 years"	"66"	"Florida"	"12"	"2009"	"2009"	208954
	"66 years"	"66"	"Florida"	"12"	"2010"	"2010"	212678
	"66 years"	"66"	"Georgia"	"13"	"2004"	"2004"	53593
	"66 years"	"66"	"Georgia"	"13"	"2005"	"2005"	55462
	"66 years"	"66"	"Georgia"	"13"	"2006"	"2006"	58383
	"66 years"	"66"	"Georgia"	"13"	"2007"	"2007"	60205
	"66 years"	"66"	"Georgia"	"13"	"2008"	"2008"	64760
	"66 years"	"66"	"Georgia"	"13"	"2009"	"2009"	70812
	"66 years"	"66"	"Georgia"	"13"	"2010"	"2010"	70522
	"66 years"	"66"	"Hawaii"	"15"	"2004"	"2004"	9319
	"66 years"	"66"	"Hawaii"	"15"	"2005"	"2005"	9390
	"66 years"	"66"	"Hawaii"	"15"	"2006"	"2006"	9893
	"66 years"	"66"	"Hawaii"	"15"	"2007"	"2007"	10115
	"66 years"	"66"	"Hawaii"	"15"	"2008"	"2008"	10889
	"66 years"	"66"	"Hawaii"	"15"	"2009"	"2009"	12108
	"66 years"	"66"	"Hawaii"	"15"	"2010"	"2010"	13131
	"66 years"	"66"	"Idaho"	"16"	"2004"	"2004"	9218
	"66 years"	"66"	"Idaho"	"16"	"2005"	"2005"	9705
	"66 years"	"66"	"Idaho"	"16"	"2006"	"2006"	10083
	"66 years"	"66"	"Idaho"	"16"	"2007"	"2007"	10404
	"66 years"	"66"	"Idaho"	"16"	"2008"	"2008"	11123
	"66 years"	"66"	"Idaho"	"16"	"2009"	"2009"	12182
	"66 years"	"66"	"Idaho"	"16"	"2010"	"2010"	12426
	"66 years"	"66"	"Illinois"	"17"	"2004"	"2004"	85193
	"66 years"	"66"	"Illinois"	"17"	"2005"	"2005"	85699
	"66 years"	"66"	"Illinois"	"17"	"2006"	"2006"	86597
	"66 years"	"66"	"Illinois"	"17"	"2007"	"2007"	88296
	"66 years"	"66"	"Illinois"	"17"	"2008"	"2008"	95525
	"66 years"	"66"	"Illinois"	"17"	"2009"	"2009"	101950
	"66 years"	"66"	"Illinois"	"17"	"2010"	"2010"	97452
	"66 years"	"66"	"Indiana"	"18"	"2004"	"2004"	43635
	"66 years"	"66"	"Indiana"	"18"	"2005"	"2005"	44207
	"66 years"	"66"	"Indiana"	"18"	"2006"	"2006"	44597
	"66 years"	"66"	"Indiana"	"18"	"2007"	"2007"	45992
	"66 years"	"66"	"Indiana"	"18"	"2008"	"2008"	49051
	"66 years"	"66"	"Indiana"	"18"	"2009"	"2009"	52614
	"66 years"	"66"	"Indiana"	"18"	"2010"	"2010"	50550
	"66 years"	"66"	"Iowa"	"19"	"2004"	"2004"	21906
	"66 years"	"66"	"Iowa"	"19"	"2005"	"2005"	22245
	"66 years"	"66"	"Iowa"	"19"	"2006"	"2006"	22511
	"66 years"	"66"	"Iowa"	"19"	"2007"	"2007"	23054
	"66 years"	"66"	"Iowa"	"19"	"2008"	"2008"	24037
	"66 years"	"66"	"Iowa"	"19"	"2009"	"2009"	25546
	"66 years"	"66"	"Iowa"	"19"	"2010"	"2010"	25169
