"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"74 years"	"74"	"Massachusetts"	"25"	"2015"	"2015"	39061
	"74 years"	"74"	"Massachusetts"	"25"	"2016"	"2016"	43198
	"74 years"	"74"	"Massachusetts"	"25"	"2017"	"2017"	47957
	"74 years"	"74"	"Massachusetts"	"25"	"2018"	"2018"	46451
	"74 years"	"74"	"Massachusetts"	"25"	"2019"	"2019"	45330
	"74 years"	"74"	"Massachusetts"	"25"	"2020"	"2020"	48007
	"74 years"	"74"	"Michigan"	"26"	"2011"	"2011"	53700
	"74 years"	"74"	"Michigan"	"26"	"2012"	"2012"	55731
	"74 years"	"74"	"Michigan"	"26"	"2013"	"2013"	56903
	"74 years"	"74"	"Michigan"	"26"	"2014"	"2014"	57779
	"74 years"	"74"	"Michigan"	"26"	"2015"	"2015"	60223
	"74 years"	"74"	"Michigan"	"26"	"2016"	"2016"	66251
	"74 years"	"74"	"Michigan"	"26"	"2017"	"2017"	71648
	"74 years"	"74"	"Michigan"	"26"	"2018"	"2018"	68237
	"74 years"	"74"	"Michigan"	"26"	"2019"	"2019"	65646
	"74 years"	"74"	"Michigan"	"26"	"2020"	"2020"	69086
	"74 years"	"74"	"Minnesota"	"27"	"2011"	"2011"	27127
	"74 years"	"74"	"Minnesota"	"27"	"2012"	"2012"	27894
	"74 years"	"74"	"Minnesota"	"27"	"2013"	"2013"	28665
	"74 years"	"74"	"Minnesota"	"27"	"2014"	"2014"	29262
	"74 years"	"74"	"Minnesota"	"27"	"2015"	"2015"	30477
	"74 years"	"74"	"Minnesota"	"27"	"2016"	"2016"	32616
	"74 years"	"74"	"Minnesota"	"27"	"2017"	"2017"	35540
	"74 years"	"74"	"Minnesota"	"27"	"2018"	"2018"	34580
	"74 years"	"74"	"Minnesota"	"27"	"2019"	"2019"	33938
	"74 years"	"74"	"Minnesota"	"27"	"2020"	"2020"	35826
	"74 years"	"74"	"Mississippi"	"28"	"2011"	"2011"	16146
	"74 years"	"74"	"Mississippi"	"28"	"2012"	"2012"	16974
	"74 years"	"74"	"Mississippi"	"28"	"2013"	"2013"	17099
	"74 years"	"74"	"Mississippi"	"28"	"2014"	"2014"	17349
	"74 years"	"74"	"Mississippi"	"28"	"2015"	"2015"	17378
	"74 years"	"74"	"Mississippi"	"28"	"2016"	"2016"	18459
	"74 years"	"74"	"Mississippi"	"28"	"2017"	"2017"	19868
	"74 years"	"74"	"Mississippi"	"28"	"2018"	"2018"	19865
	"74 years"	"74"	"Mississippi"	"28"	"2019"	"2019"	19730
	"74 years"	"74"	"Mississippi"	"28"	"2020"	"2020"	20853
	"74 years"	"74"	"Missouri"	"29"	"2011"	"2011"	33777
	"74 years"	"74"	"Missouri"	"29"	"2012"	"2012"	34920
	"74 years"	"74"	"Missouri"	"29"	"2013"	"2013"	35833
	"74 years"	"74"	"Missouri"	"29"	"2014"	"2014"	36535
	"74 years"	"74"	"Missouri"	"29"	"2015"	"2015"	37916
	"74 years"	"74"	"Missouri"	"29"	"2016"	"2016"	40468
	"74 years"	"74"	"Missouri"	"29"	"2017"	"2017"	43217
	"74 years"	"74"	"Missouri"	"29"	"2018"	"2018"	42568
	"74 years"	"74"	"Missouri"	"29"	"2019"	"2019"	41281
	"74 years"	"74"	"Missouri"	"29"	"2020"	"2020"	42981
	"74 years"	"74"	"Montana"	"30"	"2011"	"2011"	6140
	"74 years"	"74"	"Montana"	"30"	"2012"	"2012"	6234
	"74 years"	"74"	"Montana"	"30"	"2013"	"2013"	6453
	"74 years"	"74"	"Montana"	"30"	"2014"	"2014"	6696
	"74 years"	"74"	"Montana"	"30"	"2015"	"2015"	7044
	"74 years"	"74"	"Montana"	"30"	"2016"	"2016"	7494
	"74 years"	"74"	"Montana"	"30"	"2017"	"2017"	8166
	"74 years"	"74"	"Montana"	"30"	"2018"	"2018"	8039
	"74 years"	"74"	"Montana"	"30"	"2019"	"2019"	8172
	"74 years"	"74"	"Montana"	"30"	"2020"	"2020"	8647
	"74 years"	"74"	"Nebraska"	"31"	"2011"	"2011"	9831
	"74 years"	"74"	"Nebraska"	"31"	"2012"	"2012"	9855
	"74 years"	"74"	"Nebraska"	"31"	"2013"	"2013"	9802
	"74 years"	"74"	"Nebraska"	"31"	"2014"	"2014"	9923
	"74 years"	"74"	"Nebraska"	"31"	"2015"	"2015"	10201
	"74 years"	"74"	"Nebraska"	"31"	"2016"	"2016"	10989
	"74 years"	"74"	"Nebraska"	"31"	"2017"	"2017"	11768
	"74 years"	"74"	"Nebraska"	"31"	"2018"	"2018"	11776
	"74 years"	"74"	"Nebraska"	"31"	"2019"	"2019"	11365
	"74 years"	"74"	"Nebraska"	"31"	"2020"	"2020"	11819
	"74 years"	"74"	"Nevada"	"32"	"2011"	"2011"	14958
	"74 years"	"74"	"Nevada"	"32"	"2012"	"2012"	15854
	"74 years"	"74"	"Nevada"	"32"	"2013"	"2013"	16406
	"74 years"	"74"	"Nevada"	"32"	"2014"	"2014"	17395
	"74 years"	"74"	"Nevada"	"32"	"2015"	"2015"	18131
	"74 years"	"74"	"Nevada"	"32"	"2016"	"2016"	19442
	"74 years"	"74"	"Nevada"	"32"	"2017"	"2017"	21366
	"74 years"	"74"	"Nevada"	"32"	"2018"	"2018"	21720
	"74 years"	"74"	"Nevada"	"32"	"2019"	"2019"	22307
	"74 years"	"74"	"Nevada"	"32"	"2020"	"2020"	23457
	"74 years"	"74"	"New Hampshire"	"33"	"2011"	"2011"	7291
	"74 years"	"74"	"New Hampshire"	"33"	"2012"	"2012"	7523
	"74 years"	"74"	"New Hampshire"	"33"	"2013"	"2013"	7758
	"74 years"	"74"	"New Hampshire"	"33"	"2014"	"2014"	8127
	"74 years"	"74"	"New Hampshire"	"33"	"2015"	"2015"	8454
	"74 years"	"74"	"New Hampshire"	"33"	"2016"	"2016"	9472
	"74 years"	"74"	"New Hampshire"	"33"	"2017"	"2017"	10480
	"74 years"	"74"	"New Hampshire"	"33"	"2018"	"2018"	10370
	"74 years"	"74"	"New Hampshire"	"33"	"2019"	"2019"	10155
	"74 years"	"74"	"New Hampshire"	"33"	"2020"	"2020"	10914
	"74 years"	"74"	"New Jersey"	"34"	"2011"	"2011"	50011
	"74 years"	"74"	"New Jersey"	"34"	"2012"	"2012"	51854
	"74 years"	"74"	"New Jersey"	"34"	"2013"	"2013"	52452
	"74 years"	"74"	"New Jersey"	"34"	"2014"	"2014"	53922
	"74 years"	"74"	"New Jersey"	"34"	"2015"	"2015"	54983
	"74 years"	"74"	"New Jersey"	"34"	"2016"	"2016"	60601
	"74 years"	"74"	"New Jersey"	"34"	"2017"	"2017"	66345
	"74 years"	"74"	"New Jersey"	"34"	"2018"	"2018"	62613
	"74 years"	"74"	"New Jersey"	"34"	"2019"	"2019"	61814
	"74 years"	"74"	"New Jersey"	"34"	"2020"	"2020"	65831
	"74 years"	"74"	"New Mexico"	"35"	"2011"	"2011"	11885
	"74 years"	"74"	"New Mexico"	"35"	"2012"	"2012"	12354
	"74 years"	"74"	"New Mexico"	"35"	"2013"	"2013"	12789
	"74 years"	"74"	"New Mexico"	"35"	"2014"	"2014"	13297
	"74 years"	"74"	"New Mexico"	"35"	"2015"	"2015"	13729
	"74 years"	"74"	"New Mexico"	"35"	"2016"	"2016"	14721
	"74 years"	"74"	"New Mexico"	"35"	"2017"	"2017"	15955
	"74 years"	"74"	"New Mexico"	"35"	"2018"	"2018"	16349
	"74 years"	"74"	"New Mexico"	"35"	"2019"	"2019"	16745
	"74 years"	"74"	"New Mexico"	"35"	"2020"	"2020"	17642
	"74 years"	"74"	"New York"	"36"	"2011"	"2011"	107728
	"74 years"	"74"	"New York"	"36"	"2012"	"2012"	111226
	"74 years"	"74"	"New York"	"36"	"2013"	"2013"	112108
	"74 years"	"74"	"New York"	"36"	"2014"	"2014"	115464
	"74 years"	"74"	"New York"	"36"	"2015"	"2015"	114733
	"74 years"	"74"	"New York"	"36"	"2016"	"2016"	122989
	"74 years"	"74"	"New York"	"36"	"2017"	"2017"	133671
	"74 years"	"74"	"New York"	"36"	"2018"	"2018"	127117
	"74 years"	"74"	"New York"	"36"	"2019"	"2019"	126538
	"74 years"	"74"	"New York"	"36"	"2020"	"2020"	133092
	"74 years"	"74"	"North Carolina"	"37"	"2011"	"2011"	48768
	"74 years"	"74"	"North Carolina"	"37"	"2012"	"2012"	50622
	"74 years"	"74"	"North Carolina"	"37"	"2013"	"2013"	51560
	"74 years"	"74"	"North Carolina"	"37"	"2014"	"2014"	53530
	"74 years"	"74"	"North Carolina"	"37"	"2015"	"2015"	55467
	"74 years"	"74"	"North Carolina"	"37"	"2016"	"2016"	59861
	"74 years"	"74"	"North Carolina"	"37"	"2017"	"2017"	65216
	"74 years"	"74"	"North Carolina"	"37"	"2018"	"2018"	65311
	"74 years"	"74"	"North Carolina"	"37"	"2019"	"2019"	65485
	"74 years"	"74"	"North Carolina"	"37"	"2020"	"2020"	69254
	"74 years"	"74"	"North Dakota"	"38"	"2011"	"2011"	3935
	"74 years"	"74"	"North Dakota"	"38"	"2012"	"2012"	3896
	"74 years"	"74"	"North Dakota"	"38"	"2013"	"2013"	3896
	"74 years"	"74"	"North Dakota"	"38"	"2014"	"2014"	3878
	"74 years"	"74"	"North Dakota"	"38"	"2015"	"2015"	4028
	"74 years"	"74"	"North Dakota"	"38"	"2016"	"2016"	4275
	"74 years"	"74"	"North Dakota"	"38"	"2017"	"2017"	4613
	"74 years"	"74"	"North Dakota"	"38"	"2018"	"2018"	4709
	"74 years"	"74"	"North Dakota"	"38"	"2019"	"2019"	4645
	"74 years"	"74"	"North Dakota"	"38"	"2020"	"2020"	4855
	"74 years"	"74"	"Ohio"	"39"	"2011"	"2011"	65787
	"74 years"	"74"	"Ohio"	"39"	"2012"	"2012"	68315
	"74 years"	"74"	"Ohio"	"39"	"2013"	"2013"	68265
	"74 years"	"74"	"Ohio"	"39"	"2014"	"2014"	68589
	"74 years"	"74"	"Ohio"	"39"	"2015"	"2015"	70851
	"74 years"	"74"	"Ohio"	"39"	"2016"	"2016"	76590
	"74 years"	"74"	"Ohio"	"39"	"2017"	"2017"	81119
	"74 years"	"74"	"Ohio"	"39"	"2018"	"2018"	75911
	"74 years"	"74"	"Ohio"	"39"	"2019"	"2019"	73405
	"74 years"	"74"	"Ohio"	"39"	"2020"	"2020"	78673
	"74 years"	"74"	"Oklahoma"	"40"	"2011"	"2011"	20681
	"74 years"	"74"	"Oklahoma"	"40"	"2012"	"2012"	21344
	"74 years"	"74"	"Oklahoma"	"40"	"2013"	"2013"	21798
	"74 years"	"74"	"Oklahoma"	"40"	"2014"	"2014"	22481
	"74 years"	"74"	"Oklahoma"	"40"	"2015"	"2015"	22979
	"74 years"	"74"	"Oklahoma"	"40"	"2016"	"2016"	24126
	"74 years"	"74"	"Oklahoma"	"40"	"2017"	"2017"	25650
	"74 years"	"74"	"Oklahoma"	"40"	"2018"	"2018"	26130
	"74 years"	"74"	"Oklahoma"	"40"	"2019"	"2019"	25503
	"74 years"	"74"	"Oklahoma"	"40"	"2020"	"2020"	26190
	"74 years"	"74"	"Oregon"	"41"	"2011"	"2011"	19480
	"74 years"	"74"	"Oregon"	"41"	"2012"	"2012"	20296
	"74 years"	"74"	"Oregon"	"41"	"2013"	"2013"	20791
	"74 years"	"74"	"Oregon"	"41"	"2014"	"2014"	21759
	"74 years"	"74"	"Oregon"	"41"	"2015"	"2015"	22864
	"74 years"	"74"	"Oregon"	"41"	"2016"	"2016"	24764
	"74 years"	"74"	"Oregon"	"41"	"2017"	"2017"	27185
	"74 years"	"74"	"Oregon"	"41"	"2018"	"2018"	27611
	"74 years"	"74"	"Oregon"	"41"	"2019"	"2019"	27551
	"74 years"	"74"	"Oregon"	"41"	"2020"	"2020"	29336
	"74 years"	"74"	"Pennsylvania"	"42"	"2011"	"2011"	77977
	"74 years"	"74"	"Pennsylvania"	"42"	"2012"	"2012"	79647
	"74 years"	"74"	"Pennsylvania"	"42"	"2013"	"2013"	79904
	"74 years"	"74"	"Pennsylvania"	"42"	"2014"	"2014"	80634
	"74 years"	"74"	"Pennsylvania"	"42"	"2015"	"2015"	83645
	"74 years"	"74"	"Pennsylvania"	"42"	"2016"	"2016"	90550
	"74 years"	"74"	"Pennsylvania"	"42"	"2017"	"2017"	98893
	"74 years"	"74"	"Pennsylvania"	"42"	"2018"	"2018"	94037
	"74 years"	"74"	"Pennsylvania"	"42"	"2019"	"2019"	90280
	"74 years"	"74"	"Pennsylvania"	"42"	"2020"	"2020"	96250
	"74 years"	"74"	"Rhode Island"	"44"	"2011"	"2011"	5960
	"74 years"	"74"	"Rhode Island"	"44"	"2012"	"2012"	6158
	"74 years"	"74"	"Rhode Island"	"44"	"2013"	"2013"	6182
	"74 years"	"74"	"Rhode Island"	"44"	"2014"	"2014"	6357
	"74 years"	"74"	"Rhode Island"	"44"	"2015"	"2015"	6494
	"74 years"	"74"	"Rhode Island"	"44"	"2016"	"2016"	7168
	"74 years"	"74"	"Rhode Island"	"44"	"2017"	"2017"	7998
	"74 years"	"74"	"Rhode Island"	"44"	"2018"	"2018"	7635
	"74 years"	"74"	"Rhode Island"	"44"	"2019"	"2019"	7596
	"74 years"	"74"	"Rhode Island"	"44"	"2020"	"2020"	8073
	"74 years"	"74"	"South Carolina"	"45"	"2011"	"2011"	25339
	"74 years"	"74"	"South Carolina"	"45"	"2012"	"2012"	26410
	"74 years"	"74"	"South Carolina"	"45"	"2013"	"2013"	27495
	"74 years"	"74"	"South Carolina"	"45"	"2014"	"2014"	29143
	"74 years"	"74"	"South Carolina"	"45"	"2015"	"2015"	30370
	"74 years"	"74"	"South Carolina"	"45"	"2016"	"2016"	32310
	"74 years"	"74"	"South Carolina"	"45"	"2017"	"2017"	34927
	"74 years"	"74"	"South Carolina"	"45"	"2018"	"2018"	35255
	"74 years"	"74"	"South Carolina"	"45"	"2019"	"2019"	35862
	"74 years"	"74"	"South Carolina"	"45"	"2020"	"2020"	37665
	"74 years"	"74"	"South Dakota"	"46"	"2011"	"2011"	4553
	"74 years"	"74"	"South Dakota"	"46"	"2012"	"2012"	4529
	"74 years"	"74"	"South Dakota"	"46"	"2013"	"2013"	4648
	"74 years"	"74"	"South Dakota"	"46"	"2014"	"2014"	4688
	"74 years"	"74"	"South Dakota"	"46"	"2015"	"2015"	4788
	"74 years"	"74"	"South Dakota"	"46"	"2016"	"2016"	5088
	"74 years"	"74"	"South Dakota"	"46"	"2017"	"2017"	5502
	"74 years"	"74"	"South Dakota"	"46"	"2018"	"2018"	5501
	"74 years"	"74"	"South Dakota"	"46"	"2019"	"2019"	5354
	"74 years"	"74"	"South Dakota"	"46"	"2020"	"2020"	5600
	"74 years"	"74"	"Tennessee"	"47"	"2011"	"2011"	35089
	"74 years"	"74"	"Tennessee"	"47"	"2012"	"2012"	37027
	"74 years"	"74"	"Tennessee"	"47"	"2013"	"2013"	37724
	"74 years"	"74"	"Tennessee"	"47"	"2014"	"2014"	39108
	"74 years"	"74"	"Tennessee"	"47"	"2015"	"2015"	40256
	"74 years"	"74"	"Tennessee"	"47"	"2016"	"2016"	42982
	"74 years"	"74"	"Tennessee"	"47"	"2017"	"2017"	46076
	"74 years"	"74"	"Tennessee"	"47"	"2018"	"2018"	46189
	"74 years"	"74"	"Tennessee"	"47"	"2019"	"2019"	45981
	"74 years"	"74"	"Tennessee"	"47"	"2020"	"2020"	47991
	"74 years"	"74"	"Texas"	"48"	"2011"	"2011"	109579
	"74 years"	"74"	"Texas"	"48"	"2012"	"2012"	114192
	"74 years"	"74"	"Texas"	"48"	"2013"	"2013"	116725
	"74 years"	"74"	"Texas"	"48"	"2014"	"2014"	121910
	"74 years"	"74"	"Texas"	"48"	"2015"	"2015"	127110
	"74 years"	"74"	"Texas"	"48"	"2016"	"2016"	134964
	"74 years"	"74"	"Texas"	"48"	"2017"	"2017"	145989
	"74 years"	"74"	"Texas"	"48"	"2018"	"2018"	150876
	"74 years"	"74"	"Texas"	"48"	"2019"	"2019"	152093
	"74 years"	"74"	"Texas"	"48"	"2020"	"2020"	159176
	"74 years"	"74"	"Utah"	"49"	"2011"	"2011"	9987
	"74 years"	"74"	"Utah"	"49"	"2012"	"2012"	10366
	"74 years"	"74"	"Utah"	"49"	"2013"	"2013"	10663
	"74 years"	"74"	"Utah"	"49"	"2014"	"2014"	11064
	"74 years"	"74"	"Utah"	"49"	"2015"	"2015"	11370
	"74 years"	"74"	"Utah"	"49"	"2016"	"2016"	12257
	"74 years"	"74"	"Utah"	"49"	"2017"	"2017"	13513
	"74 years"	"74"	"Utah"	"49"	"2018"	"2018"	13814
	"74 years"	"74"	"Utah"	"49"	"2019"	"2019"	13264
	"74 years"	"74"	"Utah"	"49"	"2020"	"2020"	13807
	"74 years"	"74"	"Vermont"	"50"	"2011"	"2011"	3749
	"74 years"	"74"	"Vermont"	"50"	"2012"	"2012"	3938
	"74 years"	"74"	"Vermont"	"50"	"2013"	"2013"	3952
	"74 years"	"74"	"Vermont"	"50"	"2014"	"2014"	4184
	"74 years"	"74"	"Vermont"	"50"	"2015"	"2015"	4443
	"74 years"	"74"	"Vermont"	"50"	"2016"	"2016"	4812
	"74 years"	"74"	"Vermont"	"50"	"2017"	"2017"	5454
	"74 years"	"74"	"Vermont"	"50"	"2018"	"2018"	5398
	"74 years"	"74"	"Vermont"	"50"	"2019"	"2019"	5458
	"74 years"	"74"	"Vermont"	"50"	"2020"	"2020"	5696
	"74 years"	"74"	"Virginia"	"51"	"2011"	"2011"	41795
	"74 years"	"74"	"Virginia"	"51"	"2012"	"2012"	43666
	"74 years"	"74"	"Virginia"	"51"	"2013"	"2013"	45264
	"74 years"	"74"	"Virginia"	"51"	"2014"	"2014"	47183
	"74 years"	"74"	"Virginia"	"51"	"2015"	"2015"	48981
	"74 years"	"74"	"Virginia"	"51"	"2016"	"2016"	53039
	"74 years"	"74"	"Virginia"	"51"	"2017"	"2017"	58361
	"74 years"	"74"	"Virginia"	"51"	"2018"	"2018"	57721
	"74 years"	"74"	"Virginia"	"51"	"2019"	"2019"	57679
	"74 years"	"74"	"Virginia"	"51"	"2020"	"2020"	60532
	"74 years"	"74"	"Washington"	"53"	"2011"	"2011"	31982
	"74 years"	"74"	"Washington"	"53"	"2012"	"2012"	33490
	"74 years"	"74"	"Washington"	"53"	"2013"	"2013"	34356
	"74 years"	"74"	"Washington"	"53"	"2014"	"2014"	36049
	"74 years"	"74"	"Washington"	"53"	"2015"	"2015"	37554
	"74 years"	"74"	"Washington"	"53"	"2016"	"2016"	40985
	"74 years"	"74"	"Washington"	"53"	"2017"	"2017"	45524
	"74 years"	"74"	"Washington"	"53"	"2018"	"2018"	46318
	"74 years"	"74"	"Washington"	"53"	"2019"	"2019"	46337
	"74 years"	"74"	"Washington"	"53"	"2020"	"2020"	48927
	"74 years"	"74"	"West Virginia"	"54"	"2011"	"2011"	12587
	"74 years"	"74"	"West Virginia"	"54"	"2012"	"2012"	13111
	"74 years"	"74"	"West Virginia"	"54"	"2013"	"2013"	13159
	"74 years"	"74"	"West Virginia"	"54"	"2014"	"2014"	13035
	"74 years"	"74"	"West Virginia"	"54"	"2015"	"2015"	13353
	"74 years"	"74"	"West Virginia"	"54"	"2016"	"2016"	14147
	"74 years"	"74"	"West Virginia"	"54"	"2017"	"2017"	15023
	"74 years"	"74"	"West Virginia"	"54"	"2018"	"2018"	14617
	"74 years"	"74"	"West Virginia"	"54"	"2019"	"2019"	14556
	"74 years"	"74"	"West Virginia"	"54"	"2020"	"2020"	15435
	"74 years"	"74"	"Wisconsin"	"55"	"2011"	"2011"	31488
	"74 years"	"74"	"Wisconsin"	"55"	"2012"	"2012"	32414
	"74 years"	"74"	"Wisconsin"	"55"	"2013"	"2013"	32803
	"74 years"	"74"	"Wisconsin"	"55"	"2014"	"2014"	32954
	"74 years"	"74"	"Wisconsin"	"55"	"2015"	"2015"	34314
	"74 years"	"74"	"Wisconsin"	"55"	"2016"	"2016"	37317
	"74 years"	"74"	"Wisconsin"	"55"	"2017"	"2017"	40208
	"74 years"	"74"	"Wisconsin"	"55"	"2018"	"2018"	39070
	"74 years"	"74"	"Wisconsin"	"55"	"2019"	"2019"	38618
	"74 years"	"74"	"Wisconsin"	"55"	"2020"	"2020"	40917
	"74 years"	"74"	"Wyoming"	"56"	"2011"	"2011"	3093
	"74 years"	"74"	"Wyoming"	"56"	"2012"	"2012"	3233
	"74 years"	"74"	"Wyoming"	"56"	"2013"	"2013"	3305
	"74 years"	"74"	"Wyoming"	"56"	"2014"	"2014"	3373
	"74 years"	"74"	"Wyoming"	"56"	"2015"	"2015"	3531
	"74 years"	"74"	"Wyoming"	"56"	"2016"	"2016"	3843
	"74 years"	"74"	"Wyoming"	"56"	"2017"	"2017"	4149
	"74 years"	"74"	"Wyoming"	"56"	"2018"	"2018"	4262
	"74 years"	"74"	"Wyoming"	"56"	"2019"	"2019"	4227
	"74 years"	"74"	"Wyoming"	"56"	"2020"	"2020"	4422
	"75 years"	"75"	"Alabama"	"01"	"2011"	"2011"	26739
	"75 years"	"75"	"Alabama"	"01"	"2012"	"2012"	26660
	"75 years"	"75"	"Alabama"	"01"	"2013"	"2013"	27724
	"75 years"	"75"	"Alabama"	"01"	"2014"	"2014"	27877
	"75 years"	"75"	"Alabama"	"01"	"2015"	"2015"	28676
	"75 years"	"75"	"Alabama"	"01"	"2016"	"2016"	28942
	"75 years"	"75"	"Alabama"	"01"	"2017"	"2017"	30701
	"75 years"	"75"	"Alabama"	"01"	"2018"	"2018"	33465
	"75 years"	"75"	"Alabama"	"01"	"2019"	"2019"	33194
	"75 years"	"75"	"Alabama"	"01"	"2020"	"2020"	32688
	"75 years"	"75"	"Alaska"	"02"	"2011"	"2011"	2177
	"75 years"	"75"	"Alaska"	"02"	"2012"	"2012"	2301
	"75 years"	"75"	"Alaska"	"02"	"2013"	"2013"	2441
	"75 years"	"75"	"Alaska"	"02"	"2014"	"2014"	2530
	"75 years"	"75"	"Alaska"	"02"	"2015"	"2015"	2766
	"75 years"	"75"	"Alaska"	"02"	"2016"	"2016"	2984
	"75 years"	"75"	"Alaska"	"02"	"2017"	"2017"	3256
	"75 years"	"75"	"Alaska"	"02"	"2018"	"2018"	3580
	"75 years"	"75"	"Alaska"	"02"	"2019"	"2019"	3620
	"75 years"	"75"	"Alaska"	"02"	"2020"	"2020"	3633
	"75 years"	"75"	"Arizona"	"04"	"2011"	"2011"	37602
	"75 years"	"75"	"Arizona"	"04"	"2012"	"2012"	38851
	"75 years"	"75"	"Arizona"	"04"	"2013"	"2013"	40903
	"75 years"	"75"	"Arizona"	"04"	"2014"	"2014"	43088
	"75 years"	"75"	"Arizona"	"04"	"2015"	"2015"	45755
	"75 years"	"75"	"Arizona"	"04"	"2016"	"2016"	48098
	"75 years"	"75"	"Arizona"	"04"	"2017"	"2017"	52804
	"75 years"	"75"	"Arizona"	"04"	"2018"	"2018"	57651
	"75 years"	"75"	"Arizona"	"04"	"2019"	"2019"	59906
	"75 years"	"75"	"Arizona"	"04"	"2020"	"2020"	62442
	"75 years"	"75"	"Arkansas"	"05"	"2011"	"2011"	16532
	"75 years"	"75"	"Arkansas"	"05"	"2012"	"2012"	16353
	"75 years"	"75"	"Arkansas"	"05"	"2013"	"2013"	17157
	"75 years"	"75"	"Arkansas"	"05"	"2014"	"2014"	17426
	"75 years"	"75"	"Arkansas"	"05"	"2015"	"2015"	18228
	"75 years"	"75"	"Arkansas"	"05"	"2016"	"2016"	18814
	"75 years"	"75"	"Arkansas"	"05"	"2017"	"2017"	19829
	"75 years"	"75"	"Arkansas"	"05"	"2018"	"2018"	21103
	"75 years"	"75"	"Arkansas"	"05"	"2019"	"2019"	21374
	"75 years"	"75"	"Arkansas"	"05"	"2020"	"2020"	21129
	"75 years"	"75"	"California"	"06"	"2011"	"2011"	173548
	"75 years"	"75"	"California"	"06"	"2012"	"2012"	177274
	"75 years"	"75"	"California"	"06"	"2013"	"2013"	184966
	"75 years"	"75"	"California"	"06"	"2014"	"2014"	190258
	"75 years"	"75"	"California"	"06"	"2015"	"2015"	198829
	"75 years"	"75"	"California"	"06"	"2016"	"2016"	202351
	"75 years"	"75"	"California"	"06"	"2017"	"2017"	216056
	"75 years"	"75"	"California"	"06"	"2018"	"2018"	235276
	"75 years"	"75"	"California"	"06"	"2019"	"2019"	238365
	"75 years"	"75"	"California"	"06"	"2020"	"2020"	244966
	"75 years"	"75"	"Colorado"	"08"	"2011"	"2011"	20230
	"75 years"	"75"	"Colorado"	"08"	"2012"	"2012"	20514
	"75 years"	"75"	"Colorado"	"08"	"2013"	"2013"	21124
	"75 years"	"75"	"Colorado"	"08"	"2014"	"2014"	21868
	"75 years"	"75"	"Colorado"	"08"	"2015"	"2015"	22700
	"75 years"	"75"	"Colorado"	"08"	"2016"	"2016"	23510
	"75 years"	"75"	"Colorado"	"08"	"2017"	"2017"	25514
	"75 years"	"75"	"Colorado"	"08"	"2018"	"2018"	27686
	"75 years"	"75"	"Colorado"	"08"	"2019"	"2019"	27882
	"75 years"	"75"	"Colorado"	"08"	"2020"	"2020"	27769
	"75 years"	"75"	"Connecticut"	"09"	"2011"	"2011"	18994
	"75 years"	"75"	"Connecticut"	"09"	"2012"	"2012"	19006
	"75 years"	"75"	"Connecticut"	"09"	"2013"	"2013"	19909
	"75 years"	"75"	"Connecticut"	"09"	"2014"	"2014"	20211
	"75 years"	"75"	"Connecticut"	"09"	"2015"	"2015"	20713
	"75 years"	"75"	"Connecticut"	"09"	"2016"	"2016"	21235
	"75 years"	"75"	"Connecticut"	"09"	"2017"	"2017"	23883
	"75 years"	"75"	"Connecticut"	"09"	"2018"	"2018"	26866
	"75 years"	"75"	"Connecticut"	"09"	"2019"	"2019"	25435
	"75 years"	"75"	"Connecticut"	"09"	"2020"	"2020"	24461
	"75 years"	"75"	"Delaware"	"10"	"2011"	"2011"	4917
	"75 years"	"75"	"Delaware"	"10"	"2012"	"2012"	4973
	"75 years"	"75"	"Delaware"	"10"	"2013"	"2013"	5331
	"75 years"	"75"	"Delaware"	"10"	"2014"	"2014"	5464
	"75 years"	"75"	"Delaware"	"10"	"2015"	"2015"	5612
	"75 years"	"75"	"Delaware"	"10"	"2016"	"2016"	5928
	"75 years"	"75"	"Delaware"	"10"	"2017"	"2017"	6372
	"75 years"	"75"	"Delaware"	"10"	"2018"	"2018"	6901
	"75 years"	"75"	"Delaware"	"10"	"2019"	"2019"	7021
	"75 years"	"75"	"Delaware"	"10"	"2020"	"2020"	6922
	"75 years"	"75"	"District of Columbia"	"11"	"2011"	"2011"	2271
	"75 years"	"75"	"District of Columbia"	"11"	"2012"	"2012"	2239
	"75 years"	"75"	"District of Columbia"	"11"	"2013"	"2013"	2379
	"75 years"	"75"	"District of Columbia"	"11"	"2014"	"2014"	2349
	"75 years"	"75"	"District of Columbia"	"11"	"2015"	"2015"	2470
	"75 years"	"75"	"District of Columbia"	"11"	"2016"	"2016"	2342
	"75 years"	"75"	"District of Columbia"	"11"	"2017"	"2017"	2414
	"75 years"	"75"	"District of Columbia"	"11"	"2018"	"2018"	2526
	"75 years"	"75"	"District of Columbia"	"11"	"2019"	"2019"	2488
	"75 years"	"75"	"District of Columbia"	"11"	"2020"	"2020"	2314
	"75 years"	"75"	"Florida"	"12"	"2011"	"2011"	134660
	"75 years"	"75"	"Florida"	"12"	"2012"	"2012"	137465
	"75 years"	"75"	"Florida"	"12"	"2013"	"2013"	143245
	"75 years"	"75"	"Florida"	"12"	"2014"	"2014"	148446
	"75 years"	"75"	"Florida"	"12"	"2015"	"2015"	156464
	"75 years"	"75"	"Florida"	"12"	"2016"	"2016"	162396
	"75 years"	"75"	"Florida"	"12"	"2017"	"2017"	175327
