"state","date","season","total_specimens","percap_a","percap_b"
"Utah",2018-05-12,2017,402,0.103286970107718,0.068857980071812
"Utah",2018-05-19,2017,366,0.034428990035906,0.068857980071812
"Utah",2018-05-26,2017,374,0.068857980071812,0.034428990035906
"Utah",2018-06-02,2017,329,0.103286970107718,0.034428990035906
"Utah",2018-06-09,2017,354,0,0
"Utah",2018-06-16,2017,302,0.068857980071812,0.034428990035906
"Utah",2018-06-23,2017,310,0,0.068857980071812
"Utah",2018-06-30,2017,292,0.034428990035906,0.034428990035906
"Utah",2018-07-07,2017,261,0.068857980071812,0
"Utah",2018-07-14,2017,232,0,0
"Utah",2018-07-21,2017,221,0.068857980071812,0
"Utah",2018-07-28,2017,267,0,0
"Utah",2018-08-04,2017,270,0,0
"Utah",2018-08-11,2017,257,0.068857980071812,0.034428990035906
"Utah",2018-08-18,2017,213,0.068857980071812,0
"Utah",2018-08-25,2017,277,0,0
"Utah",2018-09-01,2017,298,0,0
"Utah",2018-09-08,2017,291,0,0
"Utah",2018-09-15,2017,373,0.034428990035906,0
"Utah",2018-09-22,2017,327,0.034428990035906,0
"Utah",2018-09-29,2017,357,0.068857980071812,0
"Utah",2018-10-06,2018,352,0.068857980071812,0
"Utah",2018-10-13,2018,375,0.103286970107718,0
"Utah",2018-10-20,2018,399,0,0
"Utah",2018-10-27,2018,465,0.034428990035906,0
"Utah",2018-11-03,2018,488,0.034428990035906,0.034428990035906
"Utah",2018-11-10,2018,478,0.137715960143624,0.034428990035906
"Utah",2018-11-17,2018,537,0.103286970107718,0.034428990035906
"Utah",2018-11-24,2018,507,0.241002930251342,0.103286970107718
"Utah",2018-12-01,2018,624,0.413147880430872,0
"Utah",2018-12-08,2018,646,0.550863840574496,0.137715960143624
"Utah",2018-12-15,2018,652,1.44601758150805,0.137715960143624
"Utah",2018-12-22,2018,773,2.10016839219027,0.309860910323154
"Utah",2018-12-29,2018,1075,4.85448759506274,0.447576870466778
"Utah",2019-01-05,2018,1232,6.99053664585229,0.23754250738333
"Utah",2019-01-12,2018,1443,9.56956958315702,0.509019658678565
"Utah",2019-01-19,2018,1506,11.7413867935189,0.305411795207139
"Utah",2019-01-26,2018,1644,15.0330472529736,0.509019658678565
"Utah",2019-02-02,2018,1944,18.799792727195,0.610823590414277
"Utah",2019-02-09,2018,2022,20.7340674301735,0.814431453885703
"Utah",2019-02-16,2018,2060,21.6503028157949,1.25558182474046
"Utah",2019-02-23,2018,1981,20.225047771495,0.950170029533321
"Utah",2019-03-02,2018,1990,20.5304595667021,0.916235385621416
"Utah",2019-03-09,2018,1692,15.3384590481807,0.441150370854756
"Utah",2019-03-16,2018,1453,11.6056482178713,0.441150370854756
"Utah",2019-03-23,2018,1422,10.1125238857475,0.305411795207139
"Utah",2019-03-30,2018,1157,4.78478479157851,0.203607863471426
"Utah",2019-04-06,2018,977,3.32559510336662,0.23754250738333
"Utah",2019-04-13,2018,963,2.27362114209759,0.203607863471426
"Utah",2019-04-20,2018,768,1.15377789300475,0.135738575647617
"Utah",2019-04-27,2018,705,0.814431453885703,0.0678692878238086
"Utah",2019-05-04,2018,644,0.576888946502373,0.0678692878238086
"Utah",2019-05-11,2018,553,0.23754250738333,0
"Utah",2019-05-18,2018,459,0.135738575647617,0.0339346439119043
"Utah",2019-05-25,2018,403,0.101803931735713,0
"Utah",2019-06-01,2018,377,0.135738575647617,0.0339346439119043
"Utah",2019-06-08,2018,346,0.101803931735713,0.0339346439119043
"Utah",2019-06-15,2018,305,0.305411795207139,0.0339346439119043
"Utah",2019-06-22,2018,308,0.169673219559522,0.0339346439119043
"Utah",2019-06-29,2018,271,0,0.0339346439119043
"Utah",2019-07-06,2018,229,0.0678692878238086,0.0678692878238086
"Utah",2019-07-13,2018,233,0.135738575647617,0.0339346439119043
"Utah",2019-07-20,2018,206,0,0
"Utah",2019-07-27,2018,213,0.271477151295234,0.0339346439119043
"Utah",2019-08-03,2018,201,0,0.0339346439119043
"Utah",2019-08-10,2018,210,0,0
"Utah",2019-08-17,2018,242,0.135738575647617,0.0339346439119043
"Utah",2019-08-24,2018,233,0.0678692878238086,0
"Utah",2019-08-31,2018,241,0,0
"Utah",2019-09-07,2018,274,0,0
"Utah",2019-09-14,2018,314,0.0678692878238086,0.0339346439119043
"Utah",2019-09-21,2018,298,0.0678692878238086,0.0339346439119043
"Utah",2019-09-28,2018,321,0.101803931735713,0
"Utah",2019-10-05,2019,369,0.271477151295234,0.0339346439119043
"Utah",2019-10-12,2019,374,0.101803931735713,0.0339346439119043
"Utah",2019-10-19,2019,467,0.169673219559522,0.0339346439119043
"Utah",2019-10-26,2019,448,0.169673219559522,0.0339346439119043
"Utah",2019-11-02,2019,450,0.135738575647617,0.0339346439119043
"Utah",2019-11-09,2019,532,0.305411795207139,0.169673219559522
"Utah",2019-11-16,2019,535,0.101803931735713,0.407215726942852
"Utah",2019-11-23,2019,642,0.542954302590469,0.576888946502373
"Utah",2019-11-30,2019,729,0.71262752214999,1.35738575647617
"Utah",2019-12-07,2019,856,1.45918968821189,1.83247077124283
"Utah",2019-12-14,2019,968,1.18771253691665,2.68083686904044
"Utah",2019-12-21,2019,1193,2.98624866424758,4.54724228419518
"Utah",2019-12-28,2019,1690,5.59921624546421,9.16235385621416
"Utah",2020-01-04,2019,1779,5.7857712834446,10.7688922154287
"Utah",2020-01-11,2019,1728,6.58842163490512,8.49471621962386
"Utah",2020-01-18,2019,1780,9.13014774786344,10.4344545689868
"Utah",2020-01-25,2019,2045,11.0364423325822,11.3039924497357
"Utah",2020-02-01,2019,2292,13.0096244465893,11.5046550376008
"Utah",2020-02-08,2019,2120,12.7086305647916,8.66193504284481
"Utah",2020-02-15,2019,2099,15.1500253838174,6.98974681063538
"Utah",2020-02-22,2019,1962,14.1467124444917,5.81921504808879
"Vermont",2010-10-16,2010,NA,0,NA
"Vermont",2010-10-23,2010,NA,0,NA
"Vermont",2010-10-30,2010,NA,0,NA
"Vermont",2010-11-06,2010,NA,0,NA
"Vermont",2010-11-13,2010,NA,0,NA
"Vermont",2010-11-20,2010,NA,0,NA
"Vermont",2010-11-27,2010,NA,0,NA
"Vermont",2010-12-04,2010,NA,0,NA
"Vermont",2010-12-11,2010,NA,0,NA
"Vermont",2010-12-18,2010,NA,0,NA
"Vermont",2010-12-25,2010,NA,0,NA
"Vermont",2011-01-01,2010,NA,0,NA
"Vermont",2011-01-08,2010,NA,0,NA
"Vermont",2011-01-15,2010,NA,0,NA
"Vermont",2011-01-22,2010,16,1.82713199658326,0
"Vermont",2011-01-29,2010,34,3.95878599259707,0.609043998861088
"Vermont",2011-02-05,2010,38,4.41556899174289,0.609043998861088
"Vermont",2011-02-12,2010,31,2.58843699515962,0.609043998861088
"Vermont",2011-02-19,2010,15,1.21808799772218,0
"Vermont",2011-02-26,2010,10,0.913565998291632,0
"Vermont",2011-03-05,2010,NA,0,NA
"Vermont",2011-03-12,2010,NA,0,NA
"Vermont",2011-03-19,2010,NA,0,NA
"Vermont",2011-03-26,2010,NA,0,NA
"Vermont",2011-04-02,2010,NA,0,NA
"Vermont",2011-04-09,2010,NA,0,NA
"Vermont",2011-04-16,2010,NA,0,NA
"Vermont",2011-04-23,2010,NA,0,NA
"Vermont",2011-04-30,2010,NA,0,NA
"Vermont",2011-05-07,2010,NA,0,NA
"Vermont",2011-05-14,2010,NA,0,NA
"Vermont",2011-05-21,2010,NA,0,NA
"Vermont",2011-05-28,2010,NA,0,NA
"Vermont",2011-06-04,2010,NA,0,NA
"Vermont",2011-06-11,2010,NA,0,NA
"Vermont",2011-06-18,2010,NA,0,NA
"Vermont",2011-06-25,2010,NA,0,NA
"Vermont",2011-07-02,2010,NA,0,NA
"Vermont",2011-07-09,2010,NA,0,NA
"Vermont",2011-07-16,2010,NA,0,NA
"Vermont",2011-07-23,2010,NA,0,NA
"Vermont",2011-07-30,2010,NA,0,NA
"Vermont",2011-08-06,2010,NA,0,NA
"Vermont",2011-08-13,2010,NA,0,NA
"Vermont",2011-08-20,2010,NA,0,NA
"Vermont",2011-08-27,2010,NA,0,NA
"Vermont",2011-09-03,2010,NA,0,NA
"Vermont",2011-09-10,2010,NA,0,NA
"Vermont",2011-09-17,2010,NA,0,NA
"Vermont",2011-09-24,2010,NA,0,NA
"Vermont",2011-10-01,2010,NA,0,NA
"Vermont",2011-10-08,2010,NA,0,NA
"Vermont",2011-10-15,2011,NA,0,NA
"Vermont",2011-10-22,2011,NA,0,NA
"Vermont",2011-10-29,2011,NA,0,NA
"Vermont",2011-11-05,2011,NA,0,NA
"Vermont",2011-11-12,2011,NA,0,NA
"Vermont",2011-11-19,2011,NA,0,NA
"Vermont",2011-11-26,2011,NA,0,NA
"Vermont",2011-12-03,2011,NA,0,NA
"Vermont",2011-12-10,2011,NA,0,NA
"Vermont",2011-12-17,2011,NA,0,NA
"Vermont",2011-12-24,2011,NA,0,NA
"Vermont",2011-12-31,2011,NA,0,NA
"Vermont",2012-01-07,2011,NA,0,NA
"Vermont",2012-01-14,2011,NA,0,NA
"Vermont",2012-01-21,2011,NA,0,NA
"Vermont",2012-01-28,2011,NA,0,NA
"Vermont",2012-02-04,2011,NA,0,NA
"Vermont",2012-02-11,2011,NA,0,NA
"Vermont",2012-02-18,2011,NA,0,NA
"Vermont",2012-02-25,2011,NA,0,NA
"Vermont",2012-03-03,2011,NA,0,NA
"Vermont",2012-03-10,2011,NA,0,NA
"Vermont",2012-03-17,2011,NA,0,NA
"Vermont",2012-03-24,2011,NA,0,NA
"Vermont",2012-03-31,2011,14,1.66422328429926,0
"Vermont",2012-04-07,2011,NA,0,NA
"Vermont",2012-04-14,2011,10,1.05905118091771,0
"Vermont",2012-04-21,2011,14,1.66422328429926,0.151293025845388
"Vermont",2012-04-28,2011,15,1.66422328429926,0
"Vermont",2012-05-05,2011,NA,0,NA
"Vermont",2012-05-12,2011,NA,0,NA
"Vermont",2012-05-19,2011,NA,0,NA
"Vermont",2012-05-26,2011,NA,0,NA
"Vermont",2012-06-02,2011,NA,0,NA
"Vermont",2012-06-09,2011,NA,0,NA
"Vermont",2012-06-16,2011,NA,0,NA
"Vermont",2012-06-23,2011,NA,0,NA
"Vermont",2012-06-30,2011,NA,0,NA
"Vermont",2012-07-07,2011,NA,0,NA
"Vermont",2012-07-14,2011,NA,0,NA
"Vermont",2012-07-21,2011,NA,0,NA
"Vermont",2012-07-28,2011,NA,0,NA
"Vermont",2012-08-04,2011,NA,0,NA
"Vermont",2012-08-11,2011,NA,0,NA
"Vermont",2012-08-18,2011,NA,0,NA
"Vermont",2012-08-25,2011,NA,0,NA
"Vermont",2012-09-01,2011,NA,0,NA
"Vermont",2012-09-08,2011,NA,0,NA
"Vermont",2012-09-15,2011,NA,0,NA
"Vermont",2012-09-22,2011,NA,0,NA
"Vermont",2012-09-29,2011,NA,0,NA
"Vermont",2012-10-06,2011,NA,0,NA
"Vermont",2012-10-13,2012,NA,0,NA
"Vermont",2012-10-20,2012,NA,0,NA
"Vermont",2012-10-27,2012,NA,0,NA
"Vermont",2012-11-03,2012,NA,0,NA
"Vermont",2012-11-10,2012,NA,0,NA
"Vermont",2012-11-17,2012,NA,0,NA
"Vermont",2012-11-24,2012,NA,0,NA
"Vermont",2012-12-01,2012,NA,0,NA
"Vermont",2012-12-08,2012,NA,0,NA
"Vermont",2012-12-15,2012,NA,0,NA
"Vermont",2012-12-22,2012,NA,0,NA
"Vermont",2012-12-29,2012,12,1.2103442067631,0.302586051690775
"Vermont",2013-01-05,2012,12,1.51293025845388,0.151293025845388
"Vermont",2013-01-12,2012,16,1.80420469905114,0
"Vermont",2013-01-19,2012,12,1.05245274111316,0
"Vermont",2013-01-26,2012,27,1.65385430746354,0.30070078317519
"Vermont",2013-02-02,2012,29,2.10490548222633,0.30070078317519
"Vermont",2013-02-09,2012,NA,0,NA
"Vermont",2013-02-16,2012,NA,0,NA
"Vermont",2013-02-23,2012,NA,0,NA
"Vermont",2013-03-02,2012,11,0.902102349525569,0.150350391587595
"Vermont",2013-03-09,2012,NA,0,NA
"Vermont",2013-03-16,2012,NA,0,NA
"Vermont",2013-03-23,2012,NA,0,NA
"Vermont",2013-03-30,2012,NA,0,NA
"Vermont",2013-04-06,2012,NA,0,NA
"Vermont",2013-04-13,2012,NA,0,NA
"Vermont",2013-04-20,2012,NA,0,NA
"Vermont",2013-04-27,2012,NA,0,NA
"Vermont",2013-05-04,2012,NA,0,NA
"Vermont",2013-05-11,2012,NA,0,NA
"Vermont",2013-05-18,2012,NA,0,NA
"Vermont",2013-05-25,2012,NA,0,NA
"Vermont",2013-06-01,2012,NA,0,NA
"Vermont",2013-06-08,2012,NA,0,NA
"Vermont",2013-06-15,2012,NA,0,NA
"Vermont",2013-06-22,2012,NA,0,NA
"Vermont",2013-06-29,2012,NA,0,NA
"Vermont",2013-07-06,2012,NA,0,NA
"Vermont",2013-07-13,2012,NA,0,NA
"Vermont",2013-07-20,2012,NA,0,NA
"Vermont",2013-07-27,2012,NA,0,NA
"Vermont",2013-08-03,2012,NA,0,NA
"Vermont",2013-08-10,2012,NA,0,NA
"Vermont",2013-08-17,2012,NA,0,NA
"Vermont",2013-08-24,2012,NA,0,NA
"Vermont",2013-08-31,2012,NA,0,NA
"Vermont",2013-09-07,2012,NA,0,NA
"Vermont",2013-09-14,2012,NA,0,NA
"Vermont",2013-09-21,2012,NA,0,NA
"Vermont",2013-09-28,2012,NA,0,NA
"Vermont",2013-10-05,2012,NA,0,NA
"Vermont",2013-10-12,2013,NA,0,NA
"Vermont",2013-10-19,2013,NA,0,NA
"Vermont",2013-10-26,2013,NA,0,NA
"Vermont",2013-11-02,2013,NA,0,NA
"Vermont",2013-11-09,2013,NA,0,NA
"Vermont",2013-11-16,2013,NA,0,NA
"Vermont",2013-11-23,2013,NA,0,NA
"Vermont",2013-11-30,2013,NA,0,NA
"Vermont",2013-12-07,2013,NA,0,NA
"Vermont",2013-12-14,2013,NA,0,NA
"Vermont",2013-12-21,2013,NA,0,NA
"Vermont",2013-12-28,2013,NA,0,NA
"Vermont",2014-01-04,2013,11,1.35315352428835,0
"Vermont",2014-01-11,2013,12,1.04601728917148,0
"Vermont",2014-01-18,2013,16,1.3448793717919,0
"Vermont",2014-01-25,2013,22,2.09203457834296,0.149431041310211
"Vermont",2014-02-01,2013,25,2.54032770227359,0
"Vermont",2014-02-08,2013,12,0.597724165240845,0
"Vermont",2014-02-15,2013,14,1.19544833048169,0
"Vermont",2014-02-22,2013,12,0.896586247861268,0
"Vermont",2014-03-01,2013,NA,0,NA
"Vermont",2014-03-08,2013,NA,0,NA
"Vermont",2014-03-15,2013,NA,0,NA
"Vermont",2014-03-22,2013,NA,0,NA
"Vermont",2014-03-29,2013,NA,0,NA
"Vermont",2014-04-05,2013,NA,0,NA
"Vermont",2014-04-12,2013,NA,0,NA
"Vermont",2014-04-19,2013,NA,0,NA
"Vermont",2014-04-26,2013,NA,0,NA
"Vermont",2014-05-03,2013,NA,0,NA
"Vermont",2014-05-10,2013,NA,0,NA
"Vermont",2014-05-17,2013,NA,0,NA
"Vermont",2014-05-24,2013,NA,0,NA
"Vermont",2014-05-31,2013,NA,0,NA
"Vermont",2014-06-07,2013,NA,0,NA
"Vermont",2014-06-14,2013,NA,0,NA
"Vermont",2014-06-21,2013,NA,0,NA
"Vermont",2014-06-28,2013,NA,0,NA
"Vermont",2014-07-05,2013,NA,0,NA
"Vermont",2014-07-12,2013,NA,0,NA
"Vermont",2014-07-19,2013,NA,0,NA
"Vermont",2014-07-26,2013,NA,0,NA
"Vermont",2014-08-02,2013,NA,0,NA
"Vermont",2014-08-09,2013,NA,0,NA
"Vermont",2014-08-16,2013,NA,0,NA
"Vermont",2014-08-23,2013,NA,0,NA
"Vermont",2014-08-30,2013,NA,0,NA
"Vermont",2014-09-06,2013,NA,0,NA
"Vermont",2014-09-13,2013,NA,0,NA
"Vermont",2014-09-20,2013,NA,0,NA
"Vermont",2014-09-27,2013,NA,0,NA
"Vermont",2014-10-04,2013,NA,0,NA
"Vermont",2014-10-11,2014,35,0.149431041310211,0
"Vermont",2014-10-18,2014,45,0,0
"Vermont",2014-10-25,2014,34,0,0
"Vermont",2014-11-01,2014,29,0,0
"Vermont",2014-11-08,2014,41,0.149431041310211,0
"Vermont",2014-11-15,2014,53,0,0
"Vermont",2014-11-22,2014,40,0,0
"Vermont",2014-11-29,2014,51,0.298862082620423,0
"Vermont",2014-12-06,2014,65,0,0
"Vermont",2014-12-13,2014,61,0.149431041310211,0
"Vermont",2014-12-20,2014,78,1.3448793717919,0
"Vermont",2014-12-27,2014,160,2.09203457834296,0
"Vermont",2015-01-03,2014,168,3.13805186751444,0
"Vermont",2015-01-10,2014,271,6.27610373502888,0.448293123930634
"Vermont",2015-01-10,2014,306,6.68479980510095,0.297102213560042
"Vermont",2015-01-17,2014,253,7.27900423222103,1.33695996102019
"Vermont",2015-01-24,2014,350,9.21016862036131,0.297102213560042
"Vermont",2015-01-31,2014,396,11.7355374356217,0.742755533900105
"Vermont",2015-02-07,2014,342,9.80437304748139,1.03985774746015
"Vermont",2015-02-14,2014,439,11.8840885424017,1.33695996102019
"Vermont",2015-02-21,2014,372,5.05073763052072,2.52536881526036
"Vermont",2015-02-28,2014,349,9.95292415426141,2.8224710288204
"Vermont",2015-03-07,2014,282,4.15943098984059,1.33695996102019
"Vermont",2015-03-14,2014,244,1.78261328136025,1.63406217458023
"Vermont",2015-03-21,2014,243,0.445653320340063,3.71377766950053
"Vermont",2015-03-28,2014,226,0.742755533900105,3.26812434916046
"Vermont",2015-04-04,2014,174,0,1.93116438814027
"Vermont",2015-04-11,2014,263,0.297102213560042,1.63406217458023
"Vermont",2015-04-18,2014,172,0,2.37681770848034
"Vermont",2015-04-25,2014,134,0.297102213560042,0.445653320340063
"Vermont",2015-05-02,2014,121,0,0.742755533900105
"Vermont",2015-05-09,2014,74,0,0.148551106780021
"Vermont",2015-05-16,2014,44,0,0
"Vermont",2015-05-23,2014,54,0,0
"Vermont",2015-05-30,2014,28,0,0
"Vermont",2015-06-06,2014,30,0,0.148551106780021
"Vermont",2015-06-13,2014,18,0,0
"Vermont",2015-06-20,2014,16,0,0.148551106780021
"Vermont",2015-06-27,2014,22,0,0
"Vermont",2015-07-04,2014,26,0,0
"Vermont",2015-07-11,2014,24,0,0
"Vermont",2015-07-18,2014,16,0,0
"Vermont",2015-07-25,2014,12,0,0
"Vermont",2015-08-01,2014,NA,0,NA
"Vermont",2015-08-08,2014,NA,0,NA
"Vermont",2015-08-15,2014,10,0,0
"Vermont",2015-08-22,2014,10,0,0
"Vermont",2015-08-29,2014,NA,0,NA
"Vermont",2015-09-05,2014,24,0,0
"Vermont",2015-09-12,2014,42,0,0
"Vermont",2015-09-19,2014,14,0,0
"Vermont",2015-09-26,2014,NA,0,NA
"Vermont",2015-10-03,2014,50,0.148551106780021,0
"Vermont",2015-10-10,2015,91,0,0.148551106780021
"Vermont",2015-10-17,2015,110,0,0
"Vermont",2015-10-24,2015,118,0,0
"Vermont",2015-10-31,2015,98,0,0
"Vermont",2015-11-07,2015,118,0,0.148551106780021
"Vermont",2015-11-14,2015,107,0,0
"Vermont",2015-11-21,2015,106,0,0
"Vermont",2015-11-28,2015,104,0,0.148551106780021
"Vermont",2015-12-05,2015,104,0,0
"Vermont",2015-12-12,2015,124,0,0.148551106780021
"Vermont",2015-12-19,2015,97,0,0
"Vermont",2015-12-26,2015,142,0,0.148551106780021
"Vermont",2016-01-02,2015,160,0,0.148551106780021
"Vermont",2016-01-09,2015,161,0.147705033049001,0.295410066098002
"Vermont",2016-01-16,2015,146,0.147705033049001,0.147705033049001
"Vermont",2016-01-23,2015,137,0.147705033049001,0.147705033049001
"Vermont",2016-01-30,2015,134,0,0.147705033049001
"Vermont",2016-02-06,2015,144,0.147705033049001,0
"Vermont",2016-02-13,2015,204,0.590820132196004,0.295410066098002
"Vermont",2016-02-20,2015,157,1.03393523134301,0.443115099147003
"Vermont",2016-02-27,2015,279,3.24951072707803,0
"Vermont",2016-03-05,2015,303,2.51098556183302,0.443115099147003
"Vermont",2016-03-12,2015,362,5.61279125586204,0.738525165245006
"Vermont",2016-03-19,2015,330,5.16967615671504,1.03393523134301
"Vermont",2016-03-26,2015,393,7.53295668549906,0.738525165245006
"Vermont",2016-04-02,2015,418,6.64672648720505,1.62475536353901
"Vermont",2016-04-09,2015,343,3.54492079317603,0.886230198294007
"Vermont",2016-04-16,2015,337,3.10180569402902,1.77246039658801
"Vermont",2016-04-23,2015,249,2.51098556183302,0.738525165245006
"Vermont",2016-04-30,2015,210,2.21557549573502,1.18164026439201
"Vermont",2016-05-07,2015,212,0.886230198294007,0.738525165245006
"Vermont",2016-05-14,2015,150,0.590820132196004,0.590820132196004
"Vermont",2016-05-21,2015,143,0.443115099147003,0.886230198294007
"Vermont",2016-05-28,2015,88,0.147705033049001,0.295410066098002
"Vermont",2016-06-04,2015,72,0,0
"Vermont",2016-06-11,2015,NA,NA,NA
"Vermont",2016-06-18,2015,NA,NA,NA
"Vermont",2016-06-25,2015,NA,NA,NA
"Vermont",2016-07-02,2015,NA,NA,NA
"Vermont",2016-07-09,2015,15,0.147705033049001,0
"Vermont",2016-07-16,2015,13,0,0
"Vermont",2016-07-23,2015,NA,NA,NA
"Vermont",2016-07-30,2015,NA,NA,NA
"Vermont",2016-08-06,2015,NA,NA,NA
"Vermont",2016-08-13,2015,10,0,0
"Vermont",2016-08-20,2015,NA,NA,NA
"Vermont",2016-08-27,2015,NA,NA,NA
"Vermont",2016-09-03,2015,10,0,0
"Vermont",2016-09-10,2015,14,0,0
"Vermont",2016-09-17,2015,23,0,0
"Vermont",2016-09-24,2015,28,0,0
"Vermont",2016-10-01,2015,35,0,0
"Vermont",2016-10-08,2016,47,0,0
"Vermont",2016-10-15,2016,68,0.147705033049001,0
"Vermont",2016-10-22,2016,65,0,0
"Vermont",2016-10-29,2016,68,0,0
"Vermont",2016-11-05,2016,71,0,0
"Vermont",2016-11-12,2016,56,0,0
"Vermont",2016-11-19,2016,75,0.147705033049001,0
"Vermont",2016-11-26,2016,81,0,0
"Vermont",2016-12-03,2016,91,0.443115099147003,0
"Vermont",2016-12-10,2016,121,1.03393523134301,0
"Vermont",2016-12-17,2016,101,1.03393523134301,0
"Vermont",2016-12-24,2016,145,1.62475536353901,0.295410066098002
"Vermont",2016-12-31,2016,195,3.10180569402902,0.147705033049001
"Vermont",2017-01-07,2016,256,5.72915212955523,0.293802673310524
"Vermont",2017-01-14,2016,209,4.2601387630026,0
"Vermont",2017-01-21,2016,270,4.70084277296839,0.587605346621049
"Vermont",2017-01-28,2016,254,3.96633608969208,0.293802673310524
"Vermont",2017-02-04,2016,202,2.93802673310524,0.587605346621049
"Vermont",2017-02-11,2016,224,5.58225079289996,0.881408019931573
"Vermont",2017-02-18,2016,192,3.37873074307103,1.32211202989736
"Vermont",2017-02-25,2016,222,5.87605346621049,1.90971737651841
"Vermont",2017-03-04,2016,215,6.31675747617628,1.61591470320788
"Vermont",2017-03-11,2016,165,3.96633608969208,1.1752106932421
"Vermont",2017-03-18,2016,140,3.08492806976051,1.02830935658684
"Vermont",2017-03-25,2016,174,2.64422405979472,2.05661871317367
"Vermont",2017-04-01,2016,160,2.20352004982893,3.23182940641577
"Vermont",2017-04-08,2016,200,2.49732272313946,4.2601387630026
"Vermont",2017-04-15,2016,181,1.02830935658684,2.64422405979472
"Vermont",2017-04-22,2016,161,1.32211202989736,2.93802673310524
"Vermont",2017-04-29,2016,123,0.440704009965787,1.1752106932421
"Vermont",2017-05-06,2016,57,0.293802673310524,0.293802673310524
"Vermont",2017-05-13,2016,78,0.587605346621049,0.146901336655262
"Vermont",2017-05-20,2016,61,0,0.440704009965787
"Vermont",2017-05-27,2016,36,0,0
"Vermont",2017-06-03,2016,49,0,0.146901336655262
"Vermont",2017-06-10,2016,35,0,0
"Vermont",2017-06-17,2016,24,0,0
"Vermont",2017-06-24,2016,12,0,0
"Vermont",2017-07-01,2016,13,0,0
"Vermont",2017-07-08,2016,19,0,0
"Vermont",2017-07-15,2016,NA,NA,NA
"Vermont",2017-07-22,2016,NA,NA,NA
"Vermont",2017-07-29,2016,NA,NA,NA
"Vermont",2017-08-05,2016,NA,NA,NA
"Vermont",2017-08-12,2016,13,0,0
"Vermont",2017-08-19,2016,10,0,0
"Vermont",2017-08-26,2016,11,0,0
"Vermont",2017-09-02,2016,17,0,0
"Vermont",2017-09-09,2016,15,0.293802673310524,0
"Vermont",2017-09-16,2016,15,0,0
"Vermont",2017-09-23,2016,20,0,0
"Vermont",2017-09-30,2016,20,0,0
"Vermont",2017-10-07,2017,37,0,0
"Vermont",2017-10-14,2017,47,0.146901336655262,0
"Vermont",2017-10-21,2017,47,0.293802673310524,0
"Vermont",2017-10-28,2017,55,0,0
"Vermont",2017-11-04,2017,57,0.146901336655262,0
"Vermont",2017-11-11,2017,94,0.146901336655262,0
"Vermont",2017-11-18,2017,80,0,0.146901336655262
"Vermont",2017-11-25,2017,102,0.146901336655262,0
"Vermont",2017-12-02,2017,126,0.734506683276311,0.146901336655262
"Vermont",2017-12-09,2017,125,0.440704009965787,0.440704009965787
"Vermont",2017-12-16,2017,164,2.3504213864842,0.293802673310524
"Vermont",2017-12-23,2017,167,2.20352004982893,0.146901336655262
"Vermont",2017-12-30,2017,242,6.75746148614206,1.02830935658684
"Vermont",2018-01-06,2017,263,6.57681278883169,0.876908371844226
"Vermont",2018-01-13,2017,332,9.93829488090123,1.89996813899582
"Vermont",2018-01-20,2017,380,10.8152032527455,2.04611953430319
"Vermont",2018-01-27,2017,539,15.4920479025813,2.77687651084005
"Vermont",2018-02-03,2017,557,18.9996813899582,4.23839046391376
"Vermont",2018-02-10,2017,611,21.7765579007983,4.67684464983587
"Vermont",2018-02-17,2017,533,22.3611634820278,3.79993627799165
"Vermont",2018-02-24,2017,577,22.5073148773351,3.21533069676216
"Vermont",2018-03-03,2017,454,16.5151076697329,3.36148209206953
"Vermont",2018-03-10,2017,383,8.33062953252015,3.36148209206953
"Vermont",2018-03-17,2017,255,5.40760162637273,2.33842232491794
"Vermont",2018-03-24,2017,236,4.67684464983587,3.5076334873769
"Vermont",2018-03-31,2017,270,4.67684464983587,4.5306932545285
"Vermont",2018-04-07,2017,257,2.48457372022531,6.13835860290958
"Vermont",2018-04-14,2017,217,1.60766534838108,3.79993627799165
"Vermont",2018-04-21,2017,223,1.60766534838108,3.5076334873769
"Vermont",2018-04-28,2017,157,1.16921116245897,2.19227092961057
"Vermont",2018-05-05,2017,89,0.146151395307371,0.438454185922113
"Vermont",2018-05-12,2017,87,0,0.584605581229484
"Vermont",2018-05-19,2017,42,0,0
"Vermont",2018-05-26,2017,40,0.146151395307371,0
"Vermont",2018-06-02,2017,32,0,0
"Vermont",2018-06-09,2017,19,0,0
"Vermont",2018-06-16,2017,11,0,0
"Vermont",2018-06-23,2017,16,0,0
"Vermont",2018-06-30,2017,12,0,0
"Vermont",2018-07-07,2017,12,0,0
"Vermont",2018-07-14,2017,14,0.146151395307371,0
"Vermont",2018-07-21,2017,NA,NA,NA
"Vermont",2018-07-28,2017,NA,NA,NA
"Vermont",2018-08-04,2017,NA,NA,NA
"Vermont",2018-08-11,2017,12,0,0
"Vermont",2018-08-18,2017,15,0,0
"Vermont",2018-08-25,2017,NA,NA,NA
"Vermont",2018-09-01,2017,NA,NA,NA
"Vermont",2018-09-08,2017,NA,NA,NA
"Vermont",2018-09-15,2017,12,0,0
"Vermont",2018-09-22,2017,23,0,0
"Vermont",2018-09-29,2017,14,0,0
"Vermont",2018-10-06,2018,37,0,0
"Vermont",2018-10-13,2018,47,0.146151395307371,0
"Vermont",2018-10-20,2018,81,0,0
